32049,Herford
32051,Herford
32052,Herford
32105,Bad Salzuflen
32107,Bad Salzuflen
32108,Bad Salzuflen
32120,Hiddenhausen
32130,Enger
32139,Spenge
32257,Bünde
32278,Kirchlengern
32289,Rödinghausen
32312,Lübbecke
32339,Espelkamp
32351,Stemwede
32361,Preußisch Oldendorf
32369,Rahden
32423,Minden
32425,Minden
32427,Minden
32429,Minden
32457,Porta Westfalica
32469,Petershagen (Weser)
32479,Hille
32545,Bad Oeynhausen
32547,Bad Oeynhausen
32549,Bad Oeynhausen
32584,Löhne
32602,Vlotho
32609,Hüllhorst
32657,Lemgo
32676,Lügde
32683,Barntrup
32689,Kalletal
32694,Dörentrup
32699,Extertal
32756,Detmold
32758,Detmold
32760,Detmold
32791,Lage (Lippe)
32805,Horn-Bad Meinberg
32816,Schieder-Schwalenberg
32825,Blomberg
32832,Augustdorf
32839,Steinheim
33014,Bad Driburg
33034,Brakel
33039,Nieheim
33098,Paderborn
33100,Paderborn
33102,Paderborn
33104,Paderborn
33106,Paderborn
33129,Delbrück
33142,Büren
33154,Paderborn
33154,Salzkotten
33161,Paderborn
33161,Hövelhof
33165,Lichtenau (Westfalen)
33175,Bad Lippspringe
33178,Borchen
33181,Bad Wünnenberg
33184,Altenbeken
33189,Schlangen
33330,Gütersloh
33332,Gütersloh
33333,Gütersloh
33334,Gütersloh
33335,Gütersloh
33378,Rheda-Wiedenbrück
33397,Rietberg
33415,Verl
33428,Harsewinkel
33442,Herzebrock-Clarholz
33449,Langenberg
33602,Bielefeld
33604,Bielefeld
33605,Bielefeld
33607,Bielefeld
33609,Bielefeld
33611,Bielefeld
33613,Bielefeld
33615,Bielefeld
33617,Bielefeld
33619,Bielefeld
33647,Bielefeld
33649,Bielefeld
33659,Bielefeld
33689,Bielefeld
33699,Bielefeld
33719,Bielefeld
33729,Bielefeld
33739,Bielefeld
33758,Schloß Holte-Stukenbrock
33775,Versmold
33790,Halle (Westfalen)
33803,Steinhagen (Westfalen)
33813,Oerlinghausen
33818,Leopoldshöhe
33824,Werther (Westfalen)
33829,Borgholzhausen
34414,Warburg
34431,Marsberg
34434,Borgentreich
34439,Willebadessen
37671,Höxter
37688,Beverungen
37696,Marienmünster
40210,Düsseldorf
40211,Düsseldorf
40212,Düsseldorf
40213,Düsseldorf
40215,Düsseldorf
40217,Düsseldorf
40219,Düsseldorf
40221,Düsseldorf
40223,Düsseldorf
40225,Düsseldorf
40227,Düsseldorf
40229,Düsseldorf
40231,Düsseldorf
40233,Düsseldorf
40235,Düsseldorf
40237,Düsseldorf
40239,Düsseldorf
40468,Düsseldorf
40470,Düsseldorf
40472,Düsseldorf
40472,Ratingen
40474,Düsseldorf
40476,Düsseldorf
40477,Düsseldorf
40479,Düsseldorf
40489,Düsseldorf
40545,Düsseldorf
40547,Düsseldorf
40549,Düsseldorf
40589,Düsseldorf
40591,Düsseldorf
40593,Düsseldorf
40595,Düsseldorf
40597,Düsseldorf
40599,Düsseldorf
40625,Düsseldorf
40627,Düsseldorf
40629,Düsseldorf
40667,Meerbusch
40668,Meerbusch
40670,Meerbusch
40699,Erkrath
40721,Düsseldorf
40721,Hilden
40723,Hilden
40724,Hilden
40764,Langenfeld (Rheinland)
40789,Monheim am Rhein
40822,Mettmann
40878,Ratingen
40880,Ratingen
40882,Ratingen
40883,Ratingen
40885,Ratingen
41061,Mönchengladbach
41063,Mönchengladbach
41065,Mönchengladbach
41066,Mönchengladbach
41068,Mönchengladbach
41069,Mönchengladbach
41169,Mönchengladbach
41179,Mönchengladbach
41189,Mönchengladbach
41199,Mönchengladbach
41236,Mönchengladbach
41238,Mönchengladbach
41239,Mönchengladbach
41334,Nettetal
41352,Korschenbroich
41363,Jüchen
41366,Schwalmtal (Niederrhein)
41372,Niederkrüchten
41379,Brüggen (Niederrhein)
41460,Neuss
41462,Neuss
41464,Neuss
41466,Neuss
41468,Neuss
41469,Neuss
41470,Neuss
41472,Neuss
41515,Grevenbroich
41516,Grevenbroich
41517,Grevenbroich
41539,Dormagen
41540,Dormagen
41541,Dormagen
41542,Dormagen
41564,Kaarst
41569,Rommerskirchen
41747,Viersen
41748,Viersen
41749,Viersen
41751,Viersen
41812,Erkelenz
41836,Hückelhoven
41844,Wegberg
41849,Wassenberg
42103,Wuppertal
42105,Wuppertal
42107,Wuppertal
42109,Wuppertal
42111,Wuppertal
42113,Wuppertal
42115,Wuppertal
42117,Wuppertal
42119,Wuppertal
42275,Wuppertal
42277,Wuppertal
42279,Wuppertal
42281,Wuppertal
42283,Wuppertal
42285,Wuppertal
42287,Wuppertal
42289,Wuppertal
42327,Wuppertal
42329,Wuppertal
42349,Wuppertal
42369,Wuppertal
42389,Wuppertal
42399,Wuppertal
42477,Radevormwald
42489,Wülfrath
42499,Hückeswagen
42549,Velbert
42551,Velbert
42553,Velbert
42555,Velbert
42579,Heiligenhaus
42651,Solingen
42653,Solingen
42655,Solingen
42657,Solingen
42659,Solingen
42697,Solingen
42699,Solingen
42719,Solingen
42781,Haan
42799,Leichlingen (Rheinland)
42853,Remscheid
42855,Remscheid
42857,Remscheid
42859,Remscheid
42897,Remscheid
42899,Remscheid
42929,Wermelskirchen
44135,Dortmund
44137,Dortmund
44139,Dortmund
44141,Dortmund
44143,Dortmund
44145,Dortmund
44147,Dortmund
44149,Dortmund
44225,Dortmund
44227,Dortmund
44229,Dortmund
44263,Dortmund
44265,Dortmund
44267,Dortmund
44269,Dortmund
44287,Dortmund
44289,Dortmund
44309,Dortmund
