19273,Amt Neuhaus
19273,Bleckede
21217,Seevetal
21218,Seevetal
21220,Seevetal
21224,Rosengarten (Landkreis Harburg)
21227,Bendestorf
21228,Harmstorf
21244,Buchholz in der Nordheide
21255,Dohren (Nordheide)
21255,Kakenstorf
21255,Königsmoor
21255,Tostedt
21255,Wistedt
21255,Drestedt
21256,Handeloh
21258,Heidenau (Nordheide)
21259,Otter
21261,Welle
21266,Jesteburg
21271,Asendorf (Nordheide)
21271,Hanstedt (Nordheide)
21272,Egestorf
21274,Undeloh
21279,Drestedt
21279,Appel
21279,Hollenstedt
21279,Wenzendorf
21335,Lüneburg
21337,Lüneburg
21339,Lüneburg
21354,Bleckede
21357,Bardowick
21357,Barum
21357,Wittorf
21358,Mechtersen
21360,Vögelsen
21365,Adendorf
21368,Boitze
21368,Dahlem (Niedersachsen)
21368,Dahlenburg
21369,Nahrendorf
21371,Tosterglope
21376,Eyendorf
21376,Garlstorf
21376,Gödenstorf
21376,Salzhausen
21379,Echem
21379,Lüdersburg
21379,Rullstorf
21379,Scharnebeck
21380,Artlenburg
21382,Brietlingen
21385,Amelinghausen
21385,Oldendorf (Luhe)
21385,Rehlingen
21386,Betzendorf
21388,Soderstorf
21391,Lüneburg
21391,Reppenstedt
21394,Kirchgellersen
21394,Südergellersen
21394,Westergellersen
21395,Tespe
21397,Barendorf
21397,Vastorf
21398,Neetze
21400,Reinstorf
21401,Thomasburg
21403,Wendisch Evern
21406,Barnstedt
21406,Melbeck
21407,Deutsch Evern
21409,Embsen
21423,Drage (Elbe)
21423,Winsen (Luhe)
21435,Stelle
21436,Marschacht
21438,Brackel
21439,Marxen
21441,Garstedt
21442,Toppenstedt
21444,Vierhöfen
21445,Wulfsen
21447,Handorf
21449,Radbruch
21522,Hittbergen
21522,Hohnstorf (Elbe)
21614,Buxtehude
21629,Neu Wulmstorf
21635,Jork
21640,Bliedersdorf
21640,Horneburg
21640,Neuenkirchen (Altes Land)
21640,Nottensdorf
21641,Apensen
21643,Beckdorf
21644,Sauensiek
21646,Halvesbostel
21647,Moisburg
21649,Regesbostel
21680,Stade
21682,Stade
21683,Stade
21684,Stade
21684,Agathenburg
21698,Bargstedt (Niedersachsen)
21698,Brest
21698,Harsefeld
21702,Ahlerstedt
21706,Drochtersen
21709,Burweg
21709,Düdenbüttel
21709,Himmelpforten
21710,Engelschoff
21712,Großenwörden
21714,Hammah
21717,Deinste
21717,Fredenbeck
21720,Grünendeich
21720,Guderhandviertel
21720,Mittelnkirchen
21720,Steinkirchen (Altes Land)
21723,Hollern-Twielenfleth
21726,Heinbockel
21726,Kranenburg (Oste)
21726,Oldendorf (Kreis Stade)
21727,Estorf (Kreis Stade)
21729,Freiburg (Elbe)
21730,Balje
21732,Krummendeich
21734,Oederquart
21737,Wischhafen
21739,Dollern
21745,Hemmoor
21755,Hechthausen
21756,Osten
21762,Osterbruch
21762,Otterndorf
21763,Neuenkirchen (Land Hadeln)
21765,Nordleda
21769,Armstorf
21769,Hollnseth
21769,Lamstedt
21770,Mittelstenahe
21772,Stinstedt
21775,Ihlienworth
21775,Odisheim
21775,Steinau (Niedersachsen)
21776,Wanna
21781,Cadenberge
21782,Bülkau
21785,Belum
21785,Neuhaus (Oste)
21787,Oberndorf (Oste)
21789,Wingst
26121,Oldenburg
26122,Oldenburg
26123,Oldenburg
26125,Oldenburg
26127,Oldenburg
26129,Oldenburg
26131,Oldenburg
26133,Oldenburg
26135,Oldenburg
26160,Bad Zwischenahn
26169,Friesoythe
26180,Rastede
26188,Edewecht
26197,Großenkneten
26203,Wardenburg
26209,Hatten
26215,Wiefelstede
26219,Bösel
26316,Varel
26340,Zetel
26345,Bockhorn (Friesland)
26349,Jade
26382,Wilhelmshaven
26384,Wilhelmshaven
26386,Wilhelmshaven
26388,Wilhelmshaven
26389,Wilhelmshaven
26409,Wittmund
26419,Schortens
26427,Esens
26427,Holtgast
26427,Moorweg
26427,Neuharlingersiel
26427,Stedesdorf
26427,Werdum
26427,Dunum
26434,Wangerland
26441,Jever
26446,Friedeburg
26452,Sande (Friesland)
26465,Langeoog
26474,Spiekeroog
26486,Wangerooge
26487,Blomberg (Ostfriesland)
26487,Neuschoo
26489,Ochtersum
26506,Norden
26524,Berumbur
26524,Hage
26524,Hagermarsch
26524,Halbemond
26524,Lütetsburg
26529,Leezdorf
26529,Marienhafe
26529,Osteel
26529,Rechtsupweg
26529,Upgant-Schott
26529,Wirdum
26532,Großheide
26548,Norderney
26553,Dornum
26556,Eversmeer
26556,Nenndorf
26556,Schweindorf
26556,Utarp
26556,Westerholt (Ostfriesland)
26571,Juist
26579,Baltrum
26603,Aurich
26605,Aurich
26607,Aurich
26624,Südbrookmerland
26629,Großefehn
26632,Ihlow (Ostfriesland)
26639,Wiesmoor
26655,Westerstede
26670,Uplengen
26676,Barßel
26683,Saterland
26689,Apen
26721,Emden
26723,Emden
26725,Emden
26736,Krummhörn
26757,Borkum
26759,Südbrookmerland
26759,Hinte
26789,Leer (Ostfriesland)
26802,Moormerland
26810,Westoverledingen
26817,Rhauderfehn
26826,Weener
26831,Bunde
26835,Brinkum
26835,Firrel
26835,Hesel
26835,Holtland
26835,Neukamperfehn
26835,Schwerinsdorf
26842,Ostrhauderfehn
26844,Jemgum
26845,Nortmoor
26847,Detern
26849,Filsum
26871,Papenburg
26892,Dörpen
26892,Heede (Emsland)
26892,Kluse
26892,Lehe (Emsland)
26892,Wippingen
26897,Bockhorst
26897,Breddenberg
26897,Esterwegen
26897,Hilkenbrook
26899,Rhede (Ems)
26901,Lorup
26901,Rastdorf
26903,Surwold
26904,Börger
26906,Dersum
26907,Walchum
26909,Neubörger
26909,Neulehe
26919,Brake (Unterweser)
26931,Elsfleth
26935,Stadland
26936,Stadland
26937,Stadland
26939,Ovelgönne
26954,Nordenham
26969,Butjadingen
27211,Bassum
27232,Sulingen
27239,Twistringen
27243,Beckeln
27243,Colnrade
27243,Dünsen bei Bassum
27243,Groß Ippener
27243,Harpstedt
27243,Kirchseelte
27243,Prinzhöfte
27243,Winkelsett
27245,Bahrenborstel
27245,Barenburg
27245,Kirchdorf bei Sulingen
27246,Borstel (Kreis Diepholz)
