63739,Aschaffenburg
63741,Aschaffenburg
63743,Aschaffenburg
63755,Alzenau
63762,Großostheim
63768,Hösbach
63773,Goldbach (Unterfranken)
63776,Mömbris
63785,Obernburg am Main
63791,Karlstein am Main
63796,Kahl am Main
63801,Kleinostheim
63808,Haibach (Unterfranken)
63811,Stockstadt am Main
63814,Mainaschaff
63820,Elsenfeld
63825,Blankenbach
63825,Schöllkrippen
63825,Sommerkahl
63825,Westerngrund
63826,Geiselbach
63828,Kleinkahl
63829,Krombach (Unterfranken)
63831,Wiesen
63834,Sulzbach am Main
63839,Kleinwallstadt
63840,Hausen bei Aschaffenburg
63843,Niedernberg
63846,Laufach
63849,Leidersbach
63853,Mömlingen
63856,Bessenbach
63857,Waldaschaff
63860,Rothenbuch
63863,Eschau
63864,Glattbach
63867,Johannesberg
63868,Großwallstadt
63869,Heigenbrücken
63871,Heinrichsthal
63872,Heimbuchenthal
63874,Dammbach
63875,Mespelbrunn
63877,Sailauf
63879,Weibersbrunn
63897,Miltenberg
63906,Erlenbach am Main
63911,Klingenberg am Main
63916,Amorbach
63920,Großheubach
63924,Kleinheubach
63924,Rüdenau
63925,Laudenbach (Unterfranken)
63927,Bürgstadt
63928,Eichenbühl
63930,Neunkirchen (Unterfranken)
63931,Kirchzell
63933,Mönchberg
63934,Röllbach
63936,Schneeberg (Unterfranken)
63937,Weilbach
63939,Wörth am Main
74731,Eichenbühl
80331,München
80333,München
80335,München
80336,München
80337,München
80339,München
80469,München
80538,München
80539,München
80634,München
80636,München
80637,München
80638,München
80639,München
80686,München
80687,München
80689,München
80796,München
80797,München
80798,München
80799,München
80801,München
80802,München
80803,München
80804,München
80805,München
80807,München
80809,München
80933,München
80935,München
80937,München
80939,München
80992,München
80993,München
80995,München
80997,München
80999,München
81241,München
81243,München
81245,München
81247,München
81249,München
81369,München
81371,München
81373,München
81375,München
81377,München
81379,München
81475,München
81476,München
81477,München
81479,München
81539,München
81541,München
81543,München
81545,München
81547,München
81549,München
81667,München
81669,München
81671,München
81673,München
81675,München
81677,München
81679,München
81735,München
81737,München
81739,München
81825,München
81827,München
81829,München
81925,München
81927,München
81929,München
82008,Unterhaching
82024,Taufkirchen (München)
82031,Grünwald
82041,Oberhaching
82049,Pullach im Isartal
82054,Sauerlach
82057,Icking
82061,Neuried (München)
82064,Grünwald
82064,Oberhaching
82064,Straßlach-Dingharting
82065,Baierbrunn
82067,Schäftlarn
82069,Schäftlarn
82110,Germering
82131,Neuried (München)
82131,Gauting
82140,Olching
82152,Planegg
82152,Krailling
82166,Gräfelfing
82178,Puchheim
82194,Gröbenzell
82205,Gilching
82211,Herrsching am Ammersee
82216,Maisach
82223,Eichenau
82229,Seefeld (Oberbayern)
82234,Weßling
82237,Wörthsee
82239,Alling
82256,Fürstenfeldbruck
82266,Inning am Ammersee
82269,Geltendorf
82272,Moorenweis
82275,Emmering
82276,Adelshofen (Oberbayern)
82278,Althegnenberg
82279,Eching am Ammersee
82281,Egenhofen
82284,Grafrath
82285,Hattenhofen (Bayern)
82287,Jesenwang
82288,Kottgeisering
82290,Landsberied
82291,Mammendorf
82293,Mittelstetten
82294,Oberschweinbach
82296,Schöngeising
82297,Steindorf
82299,Türkenfeld
82319,Starnberg
82327,Tutzing
82335,Berg (Starnberger See)
82340,Feldafing
82343,Pöcking
82346,Andechs
82347,Bernried am Starnberger See
82349,Krailling
82362,Weilheim in Oberbayern
82377,Penzberg
82380,Peißenberg
82383,Hohenpeißenberg
82386,Huglfing
82386,Oberhausen bei Peißenberg
82387,Antdorf
82389,Böbing
82390,Eberfing
82392,Habach
82393,Iffeldorf
82395,Obersöchering
82396,Pähl
82398,Polling bei Weilheim
82399,Raisting
82401,Rottenbuch
82402,Seeshaupt
82404,Sindelsdorf
82405,Wessobrunn
82407,Wielenbach
82409,Wildsteig
82418,Murnau am Staffelsee
82418,Riegsee
82418,Seehausen am Staffelsee
82418,Spatzenhausen
82431,Kochel am See
82432,Kochel am See
82433,Bad Kohlgrub
82435,Bad Bayersoien
82436,Eglfing
82438,Eschenlohe
82439,Großweil
82439,Schlehdorf
82441,Ohlstadt
82442,Saulgrub
82444,Schlehdorf
82445,Schwaigen
82447,Spatzenhausen
82449,Uffing am Staffelsee
82467,Garmisch-Partenkirchen
82467,Krün
82475,Garmisch-Partenkirchen
82481,Mittenwald
82487,Oberammergau
82488,Ettal
82490,Farchant
82491,Grainau
82493,Krün
82494,Krün
82496,Oberau
82497,Unterammergau
82499,Wallgau
82515,Wolfratshausen
82538,Geretsried
82541,Münsing
82544,Egling
82547,Eurasburg (Oberbayern)
82549,Königsdorf
83022,Rosenheim
83024,Rosenheim
83026,Rosenheim
83043,Bad Aibling
83052,Bruckmühl
83059,Kolbermoor
83064,Raubling
83071,Stephanskirchen
83075,Bad Feilnbach
83080,Oberaudorf
83083,Riedering
83088,Kiefersfelden
83093,Bad Endorf
83098,Brannenburg
83101,Rohrdorf am Inn
83104,Tuntenhausen
83109,Großkarolinenfeld
83112,Frasdorf
83115,Neubeuern
83119,Obing
83122,Samerberg
83123,Amerang
83125,Eggstätt
83126,Flintsbach am Inn
83128,Halfing
83129,Höslwang
83131,Nußdorf am Inn
83132,Pittenhart
83134,Prutting
83135,Schechen
83137,Schonstett
83139,Söchtenau
83209,Prien am Chiemsee
83209,Chiemsee
83224,Grassau
83224,Staudach-Egerndach
83229,Aschau im Chiemgau
83233,Bernau am Chiemsee
83236,Übersee
83242,Reit im Winkl
83246,Unterwössen
83250,Marquartstein
83253,Rimsting
83254,Breitbrunn am Chiemsee
83256,Chiemsee
83257,Gstadt am Chiemsee
83259,Schleching
83278,Traunstein
83301,Traunreut
83308,Trostberg
83313,Siegsdorf
83317,Teisendorf
83324,Ruhpolding
83329,Waging am See
83329,Kirchanschöring
83334,Inzell
83339,Chieming
83342,Tacherting
83346,Bergen (Chiemgau)
83349,Palling
83352,Altenmarkt an der Alz
83355,Grabenstätt
83358,Seeon-Seebruck
83361,Kienberg
83362,Surberg
83364,Teisendorf
83365,Nußdorf (Chiemgau)
83367,Petting
83368,Traunreut
83370,Seeon-Seebruck
83371,Traunreut
83373,Taching am See
83374,Traunreut
83376,Seeon-Seebruck
83377,Vachendorf
83379,Wonneberg
83395,Freilassing
83404,Ainring
83410,Laufen (Salzach)
83413,Fridolfing
83416,Saaldorf-Surheim
83417,Kirchanschöring
83435,Bad Reichenhall
83451,Piding
83454,Anger
83457,Bayerisch Gmain
83458,Schneizlreuth
83471,Berchtesgaden
83471,Schönau am Königssee
83483,Bischofswiesen
83486,Ramsau bei Berchtesgaden
83487,Marktschellenberg
83512,Wasserburg am Inn
83527,Haag in Oberbayern
83527,Kirchdorf bei Haag
83530,Schnaitsee
83533,Edling
83536,Gars am Inn
83539,Pfaffing
83543,Rott am Inn
83544,Albaching
83546,Gars am Inn
83547,Babensham
83549,Eiselfing
83550,Emmering (Landkreis Ebersberg)
83553,Frauenneuharting
83555,Gars am Inn
83556,Griesstätt
83558,Maitenbeth
83559,Gars am Inn
83561,Ramerberg
83562,Rechtmehring
83564,Soyen
83567,Unterreit
83569,Vogtareuth
83607,Holzkirchen (Oberbayern)
83620,Feldkirchen-Westerham
83623,Dietramszell
83624,Otterfing
83626,Valley
83627,Warngau
83629,Weyarn
83646,Bad Tölz
83646,Wackersberg
83661,Lenggries
83666,Waakirchen
83670,Bad Heilbrunn
83671,Benediktbeuern
83673,Bichl
83674,Gaißach
83676,Jachenau
83677,Greiling
83677,Reichersbeuern
83679,Sachsenkam
83684,Tegernsee
83700,Rottach-Egern
83703,Gmund am Tegernsee
83707,Bad Wiessee
83708,Kreuth
83714,Miesbach
83727,Schliersee
83730,Fischbachau
83734,Hausham
83735,Bayrischzell
83737,Irschenberg
84028,Landshut
84030,Landshut
84030,Ergolding
84032,Landshut
84032,Altdorf (Niederbayern)
84034,Landshut
84036,Landshut
84036,Kumhausen
84048,Mainburg
84051,Essenbach
84056,Rottenburg an der Laaber
84061,Ergoldsbach
84066,Mallersdorf-Pfaffenberg
84069,Schierling
84072,Au in der Hallertau
84076,Pfeffenhausen
84079,Bruckberg (Niederbayern)
84082,Laberweinting
84085,Langquaid
84088,Neufahrn in Niederbayern
84089,Aiglsbach
84091,Attenhofen
84092,Bayerbach bei Ergoldsbach
84094,Elsendorf
84095,Furth (Niederbayern)
84097,Herrngiersdorf
84098,Hohenthann
84100,Niederaichbach
84101,Obersüßbach
84103,Postau
84104,Rudelzhausen
84106,Volkenschwand
84107,Weihmichl
84109,Wörth an der Isar
84130,Dingolfing
84137,Vilsbiburg
84140,Gangkofen
84144,Geisenhausen
84149,Velden (Vils)
84152,Mengkofen
84155,Bodenkirchen
84160,Frontenhausen
84163,Marklkofen
84164,Moosthenning
84166,Adlkofen
84168,Aham
84169,Altfraunhofen
84171,Baierbach
84172,Buch am Erlbach
84174,Eching (Kreis Landshut)
84175,Gerzen
84175,Schalkham
84177,Gottfrieding
84178,Kröning
84180,Loiching
84181,Neufraunhofen
84183,Niederviehbach
84184,Tiefenbach bei Landshut
84186,Vilsheim
84187,Weng
84189,Wurmsham
84307,Eggenfelden
84323,Massing
84326,Falkenberg (Niederbayern)
84326,Rimbach (Niederbayern)
84329,Wurmannsquick
84332,Hebertsfelden
84333,Malgersdorf
84335,Mitterskirchen
84337,Schönau (Rottal)
84339,Unterdietfurt
84347,Pfarrkirchen
84359,Simbach am Inn
84364,Bad Birnbach
84367,Reut
84367,Tann (Niederbayern)
84367,Zeilarn
84371,Triftern
84375,Kirchdorf am Inn
84378,Dietersburg
84381,Johanniskirchen
84384,Wittibreut
84385,Egglham
84387,Julbach
84389,Postmünster
84405,Dorfen
84416,Inning am Holz
84416,Taufkirchen (Vils)
84419,Obertaufkirchen
84419,Schwindegg
84424,Isen
84427,Sankt Wolfgang
84428,Buchbach
84431,Heldenstein
84431,Rattenkirchen
84432,Hohenpolding
84434,Kirchberg (Oberbayern)
84435,Lengdorf
84437,Reichertsheim
84439,Steinkirchen (Oberbayern)
84453,Mühldorf am Inn
84478,Waldkraiburg
84489,Burghausen
84494,Lohkirchen
84494,Neumarkt-Sankt Veit
84494,Niederbergkirchen
84494,Niedertaufkirchen
84503,Altötting
84508,Burgkirchen an der Alz
84513,Erharting
84513,Töging am Inn
84518,Garching an der Alz
84524,Neuötting
84529,Tittmoning
84533,Haiming
84533,Marktl
84533,Stammham am Inn
84539,Ampfing
